Question,gt_sparql,generated_sparql,BLEU,Jaccard,BERTScore
Which other papers were written by the authors of 'On the Language of Information Science'?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/sigir/Morrison75> <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?answer != <https://dblp.org/rec/journals/sigir/Morrison75>) },SELECT?answer WHERE {?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/rec/conf/algocloud/KochovskiS19>?answer <https://dblp.org/rdf/schema#authoredBy>?x FILTER (?answer!= <https://dblp.org/rec/conf/algocloud/KochovskiS19>) },7.194774455485463e-232,0.8070175438596491,"(0.9329453706741333, 0.9304745197296143, 0.9317082762718201)"
List the other publications published by the authors of 'An Extended Buffered Memory Model With Full Reorderings'.,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/ecoop/CabonCP16> <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?answer != <https://dblp.org/rec/conf/ecoop/CabonCP16>) },SELECT DISTINCT?answer WHERE {?author <https://dblp.org/rdf/schema#authorOf>?answer FILTER (?answer!= <https://dblp.org/rec/journals/dsonline/SenouciBRPJ07> &&?answer <https://dblp.org/rdf/schema#hasAuthor> <https://dblp.org/rec/conf/ecoop/CabonCP16>) },4.3382562373312645e-155,0.8275862068965517,"(0.926662266254425, 0.9085956811904907, 0.9175400137901306)"
Which other publications were published by the authors of the paper 'A Fast Cluster-Assumption Based Active-Learning Technique for Classification of Remote Sensing Images'?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/tgrs/PatraB11> <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?answer != <https://dblp.org/rec/journals/tgrs/PatraB11>) },SELECT DISTINCT?answer WHERE {?paper <https://dblp.org/rdf/schema#authoredBy>?author.?answer <https://dblp.org/rdf/schema#authoredBy>?author FILTER (?answer!= <https://dblp.org/rec/journals/lgrs/TangLHHX20>) },7.194774455485463e-232,0.8867924528301887,"(0.928632378578186, 0.9260457158088684, 0.9273372292518616)"
Mention the venue of the paper 'Federated Deep Reinforcement Learning for Online Task Offloading and Resource Allocation in WPC-MEC Networks' authored by B. Guo.,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/access/ZangZG22> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/238/2402> . <https://dblp.org/rec/journals/access/ZangZG22> <https://dblp.org/rdf/schema#publishedIn> ?answer },"SELECT DISTINCT?answer WHERE {
  <https://dblp.org/rec/journals/access/ZangZG22> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/238/2402>.
  <https://dblp.org/rec/journals/access/ZangZG22> <https://dblp.org/rdf/schema#publishedIn>?answer.
}",0.22382899458813588,0.9803921568627451,"(0.9763583540916443, 0.968680202960968, 0.9725041389465332)"
"Mention the venue of the paper 'The NP-completeness column: The many limits on approximation' authored by Johnson, D. S..",SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/talg/Johnson06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/j/DavidSJohnson> . <https://dblp.org/rec/journals/talg/Johnson06> <https://dblp.org/rdf/schema#publishedIn> ?answer },"SELECT DISTINCT?answer WHERE {
  <https://dblp.org/rec/journals/talg/Johnson06> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/j/DavidSJohnson>.
  <https://dblp.org/rec/journals/talg/Johnson06> <https://dblp.org/rdf/schema#publishedIn>?answer
}",0.22382899458813588,0.9791666666666666,"(0.9754732847213745, 0.9677599668502808, 0.9716013073921204)"
The authors of 'Unique Characterisability and Learnability of Temporal Instance Queries' have which webpages?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/corr/abs-2205-01651> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#webpage> ?answer },SELECT DISTINCT?answer WHERE { <https://dblp.org/rec/journals/corr/abs-2205-01651> <https://dblp.org/rdf/schema#authoredBy>?x.?x <https://dblp.org/rdf/schema#webpage>?answer },2.7152963593503126e-78,1.0,"(0.987409770488739, 0.9896095395088196, 0.9885084629058838)"
The paper 'Review of Substation Grounding System Behavior Under High Frequency and Transient Faults in Uniform Soil' authored by Navinesshani P. was published in which venue?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/access/PermalOKA20> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/272/8412> . <https://dblp.org/rec/journals/access/PermalOKA20> <https://dblp.org/rdf/schema#publishedIn> ?answer },SELECT DISTINCT?answer WHERE {?paper <https://dblp.org/rdf/schema#publishedIn>?answer. FILTER(?paper <https://dblp.org/rec/journals/access/PermalOKA20> ||?paper <https://dblp.org/pid/272/8412>) },1.0733342226651737e-231,0.8947368421052632,"(0.9240871667861938, 0.921034574508667, 0.9225583672523499)"
What are the webpages of authors of 'Erratum to: \Testing of Systems for Illumination Simulation and Synthesis of Realistic Images\'?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/pcs/VoloboiDB14a> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#webpage> ?answer },SELECT DISTINCT?answer WHERE {?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/rec/journals/tvlsi/Tahoori11>.?x <https://dblp.org/rdf/schema#webpage>?answer },8.20005515347043e-232,0.9375,"(0.9527225494384766, 0.9522382020950317, 0.9524803161621094)"
Which other papers were written by the authors of the paper 'Towards Adaptive Gamification in Small Online Communities'?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/softcomp/Sanchez-AnguixA21> <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?answer != <https://dblp.org/rec/conf/softcomp/Sanchez-AnguixA21>) },SELECT DISTINCT?answer WHERE {?paper <https://dblp.org/rdf/schema#authoredBy>?author.?answer <https://dblp.org/rdf/schema#authoredBy>?author FILTER (?answer!= <https://dblp.org/rec/conf/globecom/ChanS21>). OPTIONAL {?paper <https://dblp.org/rdf/schema#uri>?uri. FILTER (?uri IN (<https://dblp.org/rec/conf/softcomp/Sanchez-AnguixA21>)) } },1.2508498911928379e-231,0.9636363636363636,"(0.928644597530365, 0.9099501371383667, 0.9192023873329163)"
"Name the other publications published by the authors of 'A multi-agent-based, semantic-driven system for decision support in epidemic management'.",SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/hij/LiM15> <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?answer != <https://dblp.org/rec/journals/hij/LiM15>) },"SELECT DISTINCT?answer WHERE {
 ?paper <https://dblp.org/rdf/schema#authoredBy>?author.
 ?author <https://dblp.org/rdf/schema#authored>?answer.
  FILTER (?answer!= <https://dblp.org/rec/conf/ccbr/ZhaoLS18> &&?answer!= <https://dblp.org/rec/journals/hij/LiM15> )
}",5.367218473788244e-155,0.9107142857142857,"(0.9264787435531616, 0.9065287113189697, 0.9163951277732849)"
Mention the venue of the paper 'On the Performance of 5G Flexible TDD Systems with Coordinated Beamforming' authored by Anna Lukowa.,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/wimob/LukowaV18> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/185/7015> . <https://dblp.org/rec/conf/wimob/LukowaV18> <https://dblp.org/rdf/schema#publishedIn> ?answer },SELECT DISTINCT?answer WHERE { <https://dblp.org/rec/conf/wimob/LukowaV18> <https://dblp.org/rdf/schema#publishedIn>?answer },2.421189997705526e-78,0.8979591836734694,"(0.9244768023490906, 0.9482401013374329, 0.93620765209198)"
List the other publications published by the authors of 'New relations between norms of system transfer functions'.,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/scl/IvanovAAG11> <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?answer != <https://dblp.org/rec/journals/scl/IvanovAAG11>) },"SELECT DISTINCT?answer WHERE {?author <https://dblp.org/rdf/schema#authorOf>?paper.?paper <https://dblp.org/rdf/schema#title> ""New relations between norms of system transfer functions"".?author <https://dblp.org/rdf/schema#authorOf>?answer FILTER (?answer!= <https://dblp.org/rec/conf/ijcnn/CabritaRK10> &&?answer!= <https://dblp.org/rec/journals/scl/IvanovAAG11>) }",4.927224994977926e-155,0.8620689655172413,"(0.9251775741577148, 0.8999636173248291, 0.9123964309692383)"
Find the venue of the paper 'The hybrid Cram\u00E9r-Rao lower bound for simultaneous self-localization and room geometry estimation' authored by Sharon Gannot.,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/ejasp/VeismanNG21> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/79/5373> . <https://dblp.org/rec/journals/ejasp/VeismanNG21> <https://dblp.org/rdf/schema#publishedIn> ?answer },"SELECT DISTINCT?venue WHERE { 
  <https://dblp.org/rec/journals/ejasp/VeismanNG21> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/79/5373>. 
  <https://dblp.org/rec/journals/ejasp/VeismanNG21> <https://dblp.org/rdf/schema#publishedIn>?venue 
}",0.22382899458813588,0.9433962264150944,"(0.9692510366439819, 0.9564054012298584, 0.9627854228019714)"
Show the webpages of authors of 'Fusion of Infrared and Visible Images for Face Recognition'.,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/eccv/GyaourovaBP04> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#webpage> ?answer },SELECT DISTINCT?answer WHERE {?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/rec/conf/eccv/GyaourovaBP04>.?x <https://dblp.org/rdf/schema#webpage>?answer },8.20005515347043e-232,1.0,"(0.9719150066375732, 0.972582995891571, 0.972248911857605)"
"The paper 'Opportunistic Multiuser Scheduling in a Three State Markov-modeled Downlink' authored by Murugesan, S. was published in which venue?",SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/corr/abs-0904-1754> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/21/2030> . <https://dblp.org/rec/journals/corr/abs-0904-1754> <https://dblp.org/rdf/schema#publishedIn> ?answer },SELECT DISTINCT?answer WHERE {?paper <https://dblp.org/rdf/schema#publishedIn>?answer FILTER(?paper <https://dblp.org/rec/journals/todaes/MurugesanS21> || <https://dblp.org/pid/21/2030> <https://dblp.org/rdf/foaf/primaryTopic>?paper) },1.1795395762188e-231,0.8070175438596491,"(0.9121111035346985, 0.9100723266601562, 0.911090612411499)"
List the other publications published by the authors of 'A Comparative Study of Blog Comments Spam Filtering with Machine Learning Techniques'.,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/series/sci/RomeroVG10> <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?answer != <https://dblp.org/rec/series/sci/RomeroVG10>) },"PREFIX dcterms: <http://purl.org/dc/terms/>
PREFIX dblp: <https://dblp.org/rdf/schema#>
PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>

SELECT DISTINCT?publication
WHERE {
 ?author dblp:authoredBy <https://dblp.org/rec/conf/dimva/BaraboschEG14>.
 ?publication dblp:authoredBy?author.
  FILTER (?publication!= <https://dblp.org/rec/conf/dimva/BaraboschEG14>)
  FILTER (?publication NOT IN ['<https://dblp.org/rec/series/sci/RomeroVG10>'])
}",4.3334165612319825e-155,0.8,"(0.8957586288452148, 0.849616289138794, 0.8720775246620178)"
In which other years have the authors of 'Synergy of ICESat-2 and Landsat for Mapping Forest Aboveground Biomass with Deep Learning' published?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/remotesensing/NarinePM19> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/remotesensing/NarinePM19> <https://dblp.org/rdf/schema#yearOfPublication> ?y . ?z <https://dblp.org/rdf/schema#authoredBy> ?x . ?z <https://dblp.org/rdf/schema#yearOfPublication> ?answer FILTER (?answer != ?y) },SELECT DISTINCT?answer WHERE {?paper <https://dblp.org/rdf/schema#authoredBy>?author.?paper <https://dblp.org/rdf/schema#yearOfPublication>?y.?author <https://dblp.org/rdf/schema#published>?answer FILTER (?answer!=?y &&?paper!= <https://dblp.org/rec/conf/icbra/DeshpandeJFLTY17>) },4.6853530478681746e-232,0.847457627118644,"(0.8956522345542908, 0.891625165939331, 0.8936341404914856)"
In which other years have the authors of 'Visual perception features of color damage in High Definition video compression' published?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/bmei/XuJ16> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/conf/bmei/XuJ16> <https://dblp.org/rdf/schema#yearOfPublication> ?y . ?z <https://dblp.org/rdf/schema#authoredBy> ?x . ?z <https://dblp.org/rdf/schema#yearOfPublication> ?answer FILTER (?answer != ?y) },"SELECT DISTINCT?answer WHERE {
 ?x <https://dblp.org/rdf/schema#author>?y.
 ?x <https://dblp.org/rdf/schema#year>?answer.
  FILTER (?answer!= 2008).
  FILTER (?y <https://dblp.org/rec/conf/imaging/McCannR08> ).
  UNION
 ?x <https://dblp.org/rec/.../XuJ16> <https://dblp.org/rdf/schema#author>?y.
 ?x <https://dblp.org/rdf/schema#year>?answer.
  FILTER (?answer!= 2008).
  FILTER (?y <https://dblp.org/rec/conf/imaging/McCannR08> ).
}",4.545249402532287e-155,0.8524590163934426,"(0.8940544128417969, 0.8764488697052002, 0.8851641416549683)"
Find the authors of 'A High Level Test Pattern Generation Algorithm' and the venues of the other papers they published.,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { <https://dblp.org/rec/conf/itc/KawaiSFKKOS83> <https://dblp.org/rdf/schema#authoredBy> ?firstanswer . ?x <https://dblp.org/rdf/schema#authoredBy> ?firstanswer . ?x <https://dblp.org/rdf/schema#publishedIn> ?secondanswer FILTER (?x != <https://dblp.org/rec/conf/itc/KawaiSFKKOS83>) },"SELECT DISTINCT?author?venue WHERE {
 ?paper <https://dblp.org/rdf/schema#authoredBy>?author.
 ?paper <https://dblp.org/rdf/schema#publishedIn>?venue.
 ?paper <https://dblp.org/rec/conf/itc/KawaiSFKKOS83> <https://dblp.org/rdf/schema#isReferencedBy>.
  FILTER (?paper!= <https://dblp.org/rec/conf/itc/KawaiSFKKOS83>)
}",4.753118509789561e-155,0.9444444444444444,"(0.9244816303253174, 0.9223706722259521, 0.9234248995780945)"
Find the authors of 'First-person cooking: a dual-perspective interactive kitchen counter' and their affiliations.,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { <https://dblp.org/rec/conf/chi/MennickenKRB10> <https://dblp.org/rdf/schema#authoredBy> ?firstanswer . ?firstanswer <https://dblp.org/rdf/schema#primaryAffiliation> ?secondanswer },SELECT DISTINCT?author?affiliation WHERE { <https://dblp.org/rec/conf/chi/MennickenKRB10> <https://dblp.org/rdf/schema#authoredBy>?author.?author <https://dblp.org/rdf/schema#primaryAffiliation>?affiliation },2.396240626725879e-78,0.9791666666666666,"(0.9489461779594421, 0.9583383202552795, 0.953619122505188)"
Find the authors of 'Optimal Post-Detection Integration Techniques for the Reacquisition of Weak GNSS Signals' and the venues of the other papers they published.,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { <https://dblp.org/rec/journals/taes/Gomez-CascoLS20> <https://dblp.org/rdf/schema#authoredBy> ?firstanswer . ?x <https://dblp.org/rdf/schema#authoredBy> ?firstanswer . ?x <https://dblp.org/rdf/schema#publishedIn> ?secondanswer FILTER (?x != <https://dblp.org/rec/journals/taes/Gomez-CascoLS20>) },"SELECT DISTINCT?author?venue WHERE {
 ?paper <https://dblp.org/rdf/schema#authoredBy>?author.
 ?paper <https://dblp.org/rdf/schema#pubid>?id.
 ?id <https://dblp.org/rdf/schema#identifier> ""abs-1802-02290"".
 ?x <https://dblp.org/rdf/schema#authoredBy>?author.
 ?x <https://dblp.org/rdf/schema#publishedIn>?venue.
  FILTER (?paper!= <https://dblp.org/rec/journals/corr/abs-1802-02290>)
  UNION
 ?id <https://dblp.org/rdf/schema#identifier>?dblp_id.
 ?dblp_id <https://dblp.org/rec/journals/taes/Gomez-CascoLS20>.
 ?x <https://dblp.org/rdf/schema#authoredBy>?author.
 ?x <https://dblp.org/rdf/schema#publishedIn>?venue.
  FILTER (?id!= <https://dblp.org/rec/journals/corr/abs-1802-02290>)
}",4.393655368849994e-155,0.8412698412698413,"(0.9002721309661865, 0.8726649284362793, 0.8862535357475281)"
In which venue was the paper 'Cooperative Control of Multiple Nonlinear Benchmark Systems Perturbed by Second-Order Moment Processes' published and when?,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { <https://dblp.org/rec/journals/tcyb/LiLF20> <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . <https://dblp.org/rec/journals/tcyb/LiLF20> <https://dblp.org/rdf/schema#yearOfPublication> ?secondanswer },SELECT DISTINCT?answer WHERE {?paper <https://dblp.org/rdf/schema#publishedIn>?answer FILTER (?paper!= <https://dblp.org/rec/journals/tcyb/LiLF20>) },7.942428204384923e-232,0.8823529411764706,"(0.9016238451004028, 0.9033064842224121, 0.9024643898010254)"
Who are the authors of the paper 'Inferring Surface Trace and Differential Structure from 3-D Images' and what other papers did they publish?,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { <https://dblp.org/rec/journals/pami/SanderZ90> <https://dblp.org/rdf/schema#authoredBy> ?firstanswer . ?secondanswer <https://dblp.org/rdf/schema#authoredBy> ?firstanswer FILTER (?secondanswer != <https://dblp.org/rec/journals/pami/SanderZ90>) },"SELECT?author?paper WHERE { 
   ?author <https://dblp.org/rdf/schema#authorOf> <https://dblp.org/rec/conf/wacv/NabaviHFW20>. 
   ?paper <https://dblp.org/rdf/schema#authorOf>?author. 
    FILTER NOT EXISTS {?author <https://dblp.org/rdf/schema#authorOf>?paper }. 
   ?paper <https://dblp.org/rdf/schema#hasIdentifier>?id. 
    FILTER (?id IN ('<https://dblp.org/rec/journals/pami/SanderZ90>') ). }",4.550160538169341e-155,0.8070175438596491,"(0.9022735357284546, 0.8726763129234314, 0.8872281908988953)"
Who are the authors of the publication 'The Role of Software Engineering in a Computer Technology Program' and which other papers did they publish?,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { <https://dblp.org/rec/conf/ifip3-4/GohE93> <https://dblp.org/rdf/schema#authoredBy> ?firstanswer . ?secondanswer <https://dblp.org/rdf/schema#authoredBy> ?firstanswer FILTER (?secondanswer != <https://dblp.org/rec/conf/ifip3-4/GohE93>) },SELECT DISTINCT?firstanswer?secondanswer WHERE {?paper <https://dblp.org/rdf/schema#authoredBy>?firstanswer.?firstanswer <https://dblp.org/rdf/schema#authoredBy>?secondanswer FILTER (?secondanswer!=?paper) },5.472278756504876e-232,0.9038461538461539,"(0.9164196252822876, 0.9472362995147705, 0.931573212146759)"
Mention the venue of 'Enclaves: Enterprise as Extranet' and its year of publication.,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { <https://dblp.org/rec/reference/tf/Koch11> <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . <https://dblp.org/rec/reference/tf/Koch11> <https://dblp.org/rdf/schema#yearOfPublication> ?secondanswer },"SELECT DISTINCT?answer WHERE {
 ?x <https://dblp.org/rdf/schema#publishedIn>?answer.
 ?x <https://dblp.org/rdf/schema#references> <https://dblp.org/rec/reference/tf/Koch11>.
 ?x <https://dblp.org/rdf/schema#venue>?venue.
  FILTER (?answer =?venue).
}",5.541564466373977e-155,0.8076923076923077,"(0.9176278114318848, 0.900331974029541, 0.9088976383209229)"
Who are the authors of the publication 'Implicit representation of generalized variable upper bounds in linear programming' and which other papers did they publish?,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { <https://dblp.org/rec/journals/mp/Schrage78> <https://dblp.org/rdf/schema#authoredBy> ?firstanswer . ?secondanswer <https://dblp.org/rdf/schema#authoredBy> ?firstanswer FILTER (?secondanswer != <https://dblp.org/rec/journals/mp/Schrage78>) },"SELECT DISTINCT?author?paper WHERE {
 ?author <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/rec/reference/ml/TingMVS17>.
 ?paper <https://dblp.org/rdf/schema#authoredBy>?author.
  FILTER (?paper!= <https://dblp.org/rec/reference/ml/TingMVS17>).
  OPTIONAL {?author <https://dblp.org/rdf/schema#hasPublication>?paper }
}",5.4202718404926415e-155,0.8245614035087719,"(0.9138453006744385, 0.9057810306549072, 0.9097952842712402)"
Who are the authors of the paper 'Computationally efficient fixed complexity LLL algorithm for lattice-reduction-aided multiple-input-multiple-output precoding' and where are they from?,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { <https://dblp.org/rec/journals/iet-com/WangHLZL16> <https://dblp.org/rdf/schema#authoredBy> ?firstanswer . ?firstanswer <https://dblp.org/rdf/schema#primaryAffiliation> ?secondanswer },SELECT DISTINCT?firstanswer?secondanswer WHERE { <https://dblp.org/rec/journals/tlt/Al-HmouzSAY12> <https://dblp.org/rdf/schema#authoredBy>?firstanswer.?firstanswer <https://dblp.org/rdf/schema#primaryAffiliation>?secondanswer },3.6426659431635363e-155,0.9019607843137255,"(0.9643769264221191, 0.960837721824646, 0.9626041054725647)"
Where was 'Interplay between depth of neural networks and locality of target functions' published and when?,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { <https://dblp.org/rec/journals/corr/abs-2201-12082> <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . <https://dblp.org/rec/journals/corr/abs-2201-12082> <https://dblp.org/rdf/schema#yearOfPublication> ?secondanswer },"SELECT DISTINCT?answer WHERE {?paper <https://dblp.org/rdf/schema#yearOfPublication>?answer. FILTER(?paper IN (<https://dblp.org/rec/journals/corr/abs-2111-03592>, <https://dblp.org/rec/journals/corr/abs-2201-12082>)) }",9.037968939610782e-232,0.875,"(0.9334022402763367, 0.9276810884475708, 0.9305329322814941)"
Where was 'Time-Constrained HeuristicSearch for Practical Route Finding' published and when?,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { <https://dblp.org/rec/conf/pricai/HiraishiOM98> <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . <https://dblp.org/rec/conf/pricai/HiraishiOM98> <https://dblp.org/rdf/schema#yearOfPublication> ?secondanswer },SELECT DISTINCT?answer WHERE {?paper <https://dblp.org/rdf/schema#publishedIn>?answer. FILTER(?paper!= <https://dblp.org/rec/conf/siggraph/YeeJDU12>) },6.734343721752972e-232,0.7142857142857143,"(0.8890000581741333, 0.8921804428100586, 0.8905873894691467)"
Where was 'AR modeling of musical transients' published and when?,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { <https://dblp.org/rec/conf/icassp/MeillierC91> <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . <https://dblp.org/rec/conf/icassp/MeillierC91> <https://dblp.org/rdf/schema#yearOfPublication> ?secondanswer },"SELECT?publisher?year WHERE {
 ?paper <https://dblp.org/rdf/schema#publishedIn>?publisher.
 ?paper <https://dblp.org/rdf/schema#date>?year.
 ?paper <https://dblp.org/rec/conf/siggraph/YeeJDU12> <https://dblp.org/rdf/schema#isReferencedBy>.
}",4.6148799560977726e-155,0.7692307692307693,"(0.8834928274154663, 0.8917135000228882, 0.8875841498374939)"
Who are the authors of the publication 'Generalized B\u00E9zier curves and surfaces based on Lupa\u015F q-analogue of Bernstein operator' and which other papers did they publish?,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { <https://dblp.org/rec/journals/jcam/HanCQ14> <https://dblp.org/rdf/schema#authoredBy> ?firstanswer . ?secondanswer <https://dblp.org/rdf/schema#authoredBy> ?firstanswer FILTER (?secondanswer != <https://dblp.org/rec/journals/jcam/HanCQ14>) },"PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#>
PREFIX dblp: <https://dblp.org/rdf/schema#>
SELECT DISTINCT?firstanswer?secondanswer
WHERE {
 ?paper rdf:type dblp:ConferencePaper.
 ?paper dblp:author?firstanswer.
 ?paper dblp:author?secondanswer.
  FILTER (?paper!= <https://dblp.org/rec/conf/IEEEssd/RachidHH17>).
 ?secondanswer dblp:publishedIn?paper.
  OPTIONAL {?secondanswer dblp:hasPublication?publication.
            ?publication dblp:doi?doi.
             FILTER (?doi!= ""10.1109/IEEESSD.2017.00017"") }.
  FILTER (?secondanswer!=?firstanswer).
  FILTER (?paper IN (<https://dblp.org/rec/journals/jcam/HanCQ14>,...)).
}",3.812533760698053e-155,0.7692307692307693,"(0.8866443037986755, 0.8115900754928589, 0.8474587202072144)"
Find the venue of 'Convergence and tracking analysis of a constrained least mean fourth adaptive algorithm' and the year of publication.,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { <https://dblp.org/rec/conf/icassp/ImamZM10> <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . <https://dblp.org/rec/conf/icassp/ImamZM10> <https://dblp.org/rdf/schema#yearOfPublication> ?secondanswer },"SELECT?venue?year WHERE {
 ?paper <https://dblp.org/rdf/schema#hasTitle> ""Convergence and tracking analysis of a constrained least mean fourth adaptive algorithm"".
 ?paper <https://dblp.org/rdf/schema#publishedIn>?venue.
 ?paper <https://dblp.org/rdf/schema#published>?year.
  FILTER (?paper = <https://dblp.org/rec/conf/icassp/ImamZM10> ||?paper <https://dblp.org/rec/journals/combinatorica/Kano87> )
}",3.951829566952597e-155,0.7,"(0.8931317329406738, 0.8716531991958618, 0.8822618126869202)"
List the authors of 'GQ-STN: Optimizing One-Shot Grasp Detection based on Robustness Classifier' and their affiliations.,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { <https://dblp.org/rec/journals/corr/abs-1903-02489> <https://dblp.org/rdf/schema#authoredBy> ?firstanswer . ?firstanswer <https://dblp.org/rdf/schema#primaryAffiliation> ?secondanswer },SELECT DISTINCT?author?affiliation WHERE {?paper <https://dblp.org/rdf/schema#hasAuthor>?author.?author <https://dblp.org/rdf/schema#primaryAffiliation>?affiliation. FILTER (?paper = <https://dblp.org/rec/journals/corr/abs-1903-02489>) },1.0022971981925033e-231,0.8928571428571429,"(0.9321921467781067, 0.9275518655776978, 0.9298661947250366)"
Where was the publication 'Digital Modulation for Intrinsic Secure Pairing of Wireless Nodes' published and when?,SELECT DISTINCT ?firstanswer ?secondanswer WHERE { <https://dblp.org/rec/conf/vtc/MucchiRRM13> <https://dblp.org/rdf/schema#publishedIn> ?firstanswer . <https://dblp.org/rec/conf/vtc/MucchiRRM13> <https://dblp.org/rdf/schema#yearOfPublication> ?secondanswer },SELECT DISTINCT?answer WHERE {?paper <https://dblp.org/rdf/schema#publishedIn>?answer FILTER(?paper <https://dblp.org/rec/conf/wcnc/RozarioHN11 ||?paper <https://dblp.org/rec/conf/vtc/MucchiRRM13>) },9.037968939610782e-232,0.8461538461538461,"(0.9076583385467529, 0.8964706659317017, 0.902029812335968)"
