Question,gt_sparql,generated_sparql,BLEU,Jaccard,BERTScore
Mention the year in which 'Modeling a holonic agent based solution by Petri nets' was published.,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/comsis/PascalP12> <https://dblp.org/rdf/schema#yearOfPublication> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/dais/Dastbaz12> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } 
```",0.5969491792019646,0.9574468085106383,"(0.9694454669952393, 0.9682186245918274, 0.9688317179679871)"
'On Algebraic Expressions of Series-Parallel and Fibonacci Graphs' was published in which venue?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/dmtcs/KorenblitL03> <https://dblp.org/rdf/schema#publishedIn> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/wg/LiuT97> <https://dblp.org/rdf/schema#venue> ?answer } 
```",0.5133450480401704,0.8695652173913043,"(0.9559298753738403, 0.9696356058120728, 0.9627339839935303)"
Who authored the paper 'Effect of large-scale pre-training on full and few-shot transfer learning for natural and medical images'?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/corr/abs-2106-00116> <https://dblp.org/rdf/schema#authoredBy> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/corr/abs-2106-00116> <https://dblp.org/rdf/schema#authoredBy> ?answer } 
```",1.0,1.0,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)"
When was 'Organizational modelling in distributed corporations' published?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/ecis/CzapH95> <https://dblp.org/rdf/schema#yearOfPublication> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/icsm/WandYY93> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } 
```",0.5969491792019646,0.9166666666666666,"(0.9765685796737671, 0.979101300239563, 0.9778333306312561)"
Mention the year in which 'INSPECTOR: Data Provenance Using Intel Processor Trace (PT)' was published.,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/icdcs/ThalheimBF16> <https://dblp.org/rdf/schema#yearOfPublication> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/icse/ZhangLS21> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } 
```",0.5969491792019646,0.8979591836734694,"(0.9733593463897705, 0.9812955856323242, 0.977311372756958)"
'Scheduling high-rate sessions in Fractional Lambda Switching networks: Algorithm and analysis' was authored by which authors?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/iscc/TruongBO08> <https://dblp.org/rdf/schema#authoredBy> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/ieee/BhattacharyaS07> <https://dblp.org/rdf/schema#authoredBy> ?answer } 
```",0.5969491792019646,0.9148936170212766,"(0.9618563652038574, 0.9568955898284912, 0.9593695402145386)"
Where was the paper 'Boundary Guidance Hierarchical Network for Real-Time Tongue Segmentation' published?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/corr/abs-2003-06529> <https://dblp.org/rdf/schema#publishedIn> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/corr/abs-2003-06529> <https://dblp.org/rdf/schema#publishedIn> ?answer } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
In what year was 'Analytical Study of Front-End Circuits Coupled to Silicon Photomultipliers for Timing Performance Estimation under the Influence of Parasitic Components' published?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/sensors/CaloPGM20> <https://dblp.org/rdf/schema#yearOfPublication> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/iscas/SzwedT16> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } 
```",0.5969491792019646,0.8431372549019608,"(0.960235595703125, 0.9635849595069885, 0.9619073867797852)"
In which venue was the paper 'Runtime Correctness Checking for Emerging Programming Paradigms' published?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/sc/ProtzeTMPEMB17> <https://dblp.org/rdf/schema#publishedIn> ?answer },SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/sc/ProtzeTMPEMB17> <https://dblp.org/rdf/schema#publishedIn> ?answer },1.0,1.0,"(1.0, 1.0, 1.0)"
'The Wilf Stability Criterion for Numerical Integration' has how many authors?,SELECT ?answer WHERE { <https://dblp.org/rec/journals/jacm/Emanuel63> <https://dblp.org/rdf/schema#numberOfCreators> ?answer },"```sparql
SELECT ?answer WHERE { <https://dblp.org/rec/conf/cacm/Wilf72> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } 
```",0.5,0.8604651162790697,"(0.9633616209030151, 0.9661734700202942, 0.9647654891014099)"
What bibtex type of publication is 'Using Interaction as Nudge to Increase Installation Rate of COVID-19 Contact-Confirming Application'?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/huc/KanamitsutN0SY21> <https://dblp.org/rdf/schema#bibtexType> ?answer },"SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/icse/ChenHHZL22> <https://dblp.org/rdf/schema#bibtexType> ?answer } 
",0.5969491792019646,0.875,"(0.956226110458374, 0.9715080857276917, 0.9638065695762634)"
What is the bibtex type of the paper 'Reconstruction of Human Motion'?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/books/tf/15/LiuGLD15> <https://dblp.org/rdf/schema#bibtexType> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/pr/ZouCSP09> <https://dblp.org/rdf/schema#bibtexType> ?answer } 
```",0.5969491792019646,0.8235294117647058,"(0.9721701145172119, 0.9725689888000488, 0.9723695516586304)"
'Coverless Video Steganography Based on Inter Frame Combination' was published in which venue?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/isgv/ZouWW021> <https://dblp.org/rdf/schema#publishedIn> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/ijat/KanadaMT16> <https://dblp.org/rdf/schema#publishedIn> ?answer } 
```",0.5969491792019646,0.8367346938775511,"(0.9631420373916626, 0.9599720239639282, 0.9615544080734253)"
'Data-driven modelling for building energy prediction using regression-based analysis' has how many authors?,SELECT ?answer WHERE { <https://dblp.org/rec/conf/data2/GhareebWH18> <https://dblp.org/rdf/schema#numberOfCreators> ?answer },"```sparql
SELECT ?answer WHERE { <https://dblp.org/rec/conf/sbcci/SousaASGPSC19> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } 
```",0.5,0.8666666666666667,"(0.9623971581459045, 0.9575086236000061, 0.9599466919898987)"
'Undecidability of Underfitting in Learning Algorithms' has how many authors?,SELECT ?answer WHERE { <https://dblp.org/rec/journals/corr/abs-2102-02850> <https://dblp.org/rdf/schema#numberOfCreators> ?answer },"```sparql
SELECT ?answer WHERE { <https://dblp.org/rec/conf/aaai/RivestS85> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } 
```",0.5,0.8478260869565217,"(0.9431150555610657, 0.9521943926811218, 0.9476329684257507)"
What is the bibtex type of the publication 'Co-training Based on Semi-Supervised Ensemble Classification Approach for Multi-label Data Stream'?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/icbk/ChuLH19> <https://dblp.org/rdf/schema#bibtexType> ?answer },"```sparql
SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/conf/icml/WangZH08> <https://dblp.org/rdf/schema#bibtexType> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1
```",2.9237435963098095e-78,0.6825396825396826,"(0.9457545280456543, 0.8755995631217957, 0.909325897693634)"
Find the bibtex type of the paper 'Judging the quality and credibility of information in Internet discussion forums'.,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/jasis/Savolainen11> <https://dblp.org/rdf/schema#bibtexType> ?answer },"```sparql
SELECT ?bibtex WHERE { <https://dblp.org/rec/journals/jasis/Savolainen11> <https://dblp.org/rdf/schema#bibtexType> ?bibtex } 
```",0.3376459109063278,0.9111111111111111,"(0.9634973406791687, 0.9688962697982788, 0.9661892652511597)"
Name the authors of the paper 'Combining search-based and constraint-based testing'.,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/kbse/MalburgF11> <https://dblp.org/rdf/schema#authoredBy> ?answer },"SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/kbse/MalburgF11> <https://dblp.org/rdf/schema#authoredBy> ?answer } 
",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
'Toward a Practical Solution for Capturing Knowledge for Software Projects' was published in which year?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/software/Komi-SirvioMS02> <https://dblp.org/rdf/schema#yearOfPublication> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/msr/LiuB09> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } 
```",0.5969491792019646,0.8461538461538461,"(0.9535211324691772, 0.9675920009613037, 0.9605050086975098)"
The paper 'A Covert Communication Model-Based on Image Steganography' has how many authors?,SELECT ?answer WHERE { <https://dblp.org/rec/journals/ijisp/Juneja14> <https://dblp.org/rdf/schema#numberOfCreators> ?answer },"```sparql
SELECT ?answer WHERE { <https://dblp.org/rec/journals/ijisp/Juneja14> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } 
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
Who wrote the paper 'Study on Remote Aided Diagnosis System of Mental Health Base on Export Knowledge Base'?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/jsw/WangF11> <https://dblp.org/rdf/schema#authoredBy> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/jsw/WangF11> <https://dblp.org/rdf/schema#authoredBy> ?answer } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
How many authors wrote the paper 'Added Values of Linked Data in Education: A Survey and Roadmap'?,SELECT ?answer WHERE { <https://dblp.org/rec/journals/computers/NahhasBKB18> <https://dblp.org/rdf/schema#numberOfCreators> ?answer },"```sparql
SELECT DISTINCT (COUNT(?answer) AS ?count) WHERE { <https://dblp.org/rec/journals/computers/NahhasBKB18> <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#authoredBy> ?x } 
```",3.144783539361942e-78,0.8431372549019608,"(0.9580957889556885, 0.9208276271820068, 0.9390920996665955)"
In which venue was the paper 'A pipelined architecture for partitioned DWT based lossy image compression using FPGA's' published?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/fpga/RitterM01> <https://dblp.org/rdf/schema#publishedIn> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/fpga/RitterM01> <https://dblp.org/rdf/schema#publishedIn> ?answer } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
When was the paper 'The 2000 BBN Byblos LVCSR system' published?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/interspeech/ColthurstKRSWIG00> <https://dblp.org/rdf/schema#yearOfPublication> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/interspeech/ColthurstKRSWIG00> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } 
```",1.0,1.0,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)"
List the authors of the paper 'Come and Be Served: Parallel Decoding for COTS RFID Tags'.,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/ton/OuLZ17> <https://dblp.org/rdf/schema#authoredBy> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/mobicom/OuLZ15> <https://dblp.org/rdf/schema#authoredBy> ?answer } 
```",0.5969491792019646,0.9166666666666666,"(0.9779163599014282, 0.9728906154632568, 0.975396990776062)"
What year was 'Server-side object recognition and client-side object tracking for mobile augmented reality' published?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/cvpr/GammeterGBQG10> <https://dblp.org/rdf/schema#yearOfPublication> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/ismar/BarretoS08> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } 
```",0.5969491792019646,0.9,"(0.9642558693885803, 0.9726412296295166, 0.9684304594993591)"
Find the venue in which the paper 'Principles and Implementation of Deductive Parsing' was published.,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/corr/ShieberSP94> <https://dblp.org/rdf/schema#publishedIn> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/corr/ShieberSP94> <https://dblp.org/rdf/schema#publishedIn> ?answer } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Mention the venue in which 'A Hash Chains Based Key Management Scheme for Wireless Sensor Networks' was published.,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/css/ZhaoQSH12> <https://dblp.org/rdf/schema#publishedIn> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/iswcs/ZhangWX09> <https://dblp.org/rdf/schema#publishedIn> ?answer } 
```",0.5969491792019646,0.8723404255319149,"(0.981960117816925, 0.9764325618743896, 0.9791885614395142)"
Find the number of authors of the paper 'Larger-Context Language Modelling with Recurrent Neural Network'.,SELECT ?answer WHERE { <https://dblp.org/rec/conf/acl/WangC16> <https://dblp.org/rdf/schema#numberOfCreators> ?answer },"```sparql
SELECT ?answer WHERE { <https://dblp.org/rec/conf/acl/WangC16> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
How many authors does 'A Novel Interleaved Transformerless Ultra-High Step-Up DC/DC Converter' have?,SELECT ?answer WHERE { <https://dblp.org/rec/conf/isie/YangCHL21> <https://dblp.org/rdf/schema#numberOfCreators> ?answer },"```sparql
SELECT ?answer WHERE { <https://dblp.org/rec/conf/icpe/ZhouYLZ19> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } 
```",0.5,0.9302325581395349,"(0.97514408826828, 0.9726538062095642, 0.973897397518158)"
What is the bibtex type of the paper 'The 'intellectual network': linking writers in the databnffr project'?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/wod/Wenz13> <https://dblp.org/rdf/schema#bibtexType> ?answer },"```sparql
SELECT ?answer WHERE { <https://dblp.org/rec/journals/giq/McMahon01> <https://dblp.org/rdf/schema#bibtexType> ?answer } 
```",6.886705081558736e-78,0.7959183673469388,"(0.9465780258178711, 0.9545196294784546, 0.9505322575569153)"
How many authors does the publication 'High level segmentation of instructional videos based on content density' have?,SELECT ?answer WHERE { <https://dblp.org/rec/conf/mm/PhungVD02> <https://dblp.org/rdf/schema#numberOfCreators> ?answer },"```sparql
SELECT ?answer WHERE { <https://dblp.org/rec/conf/lta/ChenLSZ16> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } 
```",0.5,0.8222222222222222,"(0.9762361645698547, 0.9702561497688293, 0.9732369780540466)"
How many authors does 'SwapAdvisor: Pushing Deep Learning Beyond the GPU Memory Limit via Smart Swapping' have?,SELECT ?answer WHERE { <https://dblp.org/rec/conf/asplos/HuangJ020> <https://dblp.org/rdf/schema#numberOfCreators> ?answer },"```sparql
SELECT ?answer WHERE { <https://dblp.org/rec/conf/nips/HuangLZ18> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } 
```",0.5,0.8409090909090909,"(0.9764370918273926, 0.9774193167686462, 0.9769279360771179)"
'Forward-Reverse Observational Equivalences in CCSK' was published in which year?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/rc/Lanese021> <https://dblp.org/rdf/schema#yearOfPublication> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/toplas/MilnerPT92> <https://dblp.org/rdf/schema#yearOfPublication> ?answer } 
```",0.5969491792019646,0.8979591836734694,"(0.9687031507492065, 0.9617074131965637, 0.9651925563812256)"
'A New Energy Efficient Target Detection Scheme for Pervasive Computing' has how many authors?,SELECT ?answer WHERE { <https://dblp.org/rec/conf/iccS/TrinhY06> <https://dblp.org/rdf/schema#numberOfCreators> ?answer },"```sparql
SELECT ?answer WHERE { <https://dblp.org/rec/journals/cphys/Wang07a> <https://dblp.org/rdf/schema#numberOfCreators> ?answer } 
```",0.5,0.8636363636363636,"(0.9596040844917297, 0.9587717652320862, 0.9591877460479736)"
"The paper 'Component-integrated sensors and communication for gentelligent devices' authored by Wurz, Marc Christopher was published in which venue?",SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/ieem/OvermeyerRWDFGB11> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/92/11128> . <https://dblp.org/rec/conf/ieem/OvermeyerRWDFGB11> <https://dblp.org/rdf/schema#publishedIn> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/ieem/OvermeyerRWDFGB11> <https://dblp.org/rdf/schema#publishedIn> ?answer } 
```",0.5574689950645962,0.94,"(0.9192076921463013, 0.9447612762451172, 0.9318093061447144)"
In which venue was the paper 'Auto-shape Lossless Compression of Pharynx and Esophagus Fluoroscopic Images' authored by Arif Sameh Arif published?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/jms/ArifMLK15> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/139/9208> . <https://dblp.org/rec/journals/jms/ArifMLK15> <https://dblp.org/rdf/schema#publishedIn> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/jms/ArifMLK15> <https://dblp.org/rdf/schema#publishedIn> ?answer } 
```",0.5574689950645962,0.8679245283018868,"(0.9230664968490601, 0.9484473466873169, 0.9355848431587219)"
List the webpages of authors of 'An Eigentrust dynamic evolutionary model in P2P file-sharing systems'.,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/ppna/LuWL16> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#webpage> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/ppna/LuWL16> <https://dblp.org/rdf/schema#authoredBy> ?answer . ?answer <https://dblp.org/rdf/schema#homePage> ?homepage } 
```",0.5142401605028263,0.9565217391304348,"(0.9843199253082275, 0.9854612350463867, 0.9848902821540833)"
The authors of 'Enhanced Detection of Crisis-Related Microblogs by Spatiotemporal Feedback Loops' have which webpages?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/compsac/MeurischHBM19> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#webpage> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/compsac/MeurischHBM19> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#webpage> ?answer } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"Mention the venue of the paper 'Categorizing interference in real robot experiments' authored by Wellman, B. Lowe.",SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/smc/DawsonWA11> <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/56/7553> . <https://dblp.org/rec/conf/smc/DawsonWA11> <https://dblp.org/rdf/schema#publishedIn> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/smc/DawsonWA11> <https://dblp.org/rdf/schema#publishedIn> ?answer } 
```",0.5574689950645962,0.875,"(0.924126386642456, 0.9516332745552063, 0.9376781582832336)"
In which other years have the authors of 'Media Diversity and Cultural Identities: The Development of Multimedia 'Content' in Ireland' published?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/nms/Kerr00> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/nms/Kerr00> <https://dblp.org/rdf/schema#yearOfPublication> ?y . ?z <https://dblp.org/rdf/schema#authoredBy> ?x . ?z <https://dblp.org/rdf/schema#yearOfPublication> ?answer FILTER (?answer != ?y) },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/nms/Kerr00> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/nms/Kerr00> <https://dblp.org/rdf/schema#yearOfPublication> ?y . ?z <https://dblp.org/rdf/schema#authoredBy> ?x . ?z <https://dblp.org/rdf/schema#yearOfPublication> ?answer FILTER (?answer != ?y) }
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
What are the venues of the other papers published by the authors of the publication 'Performance Comparison between TCP-Reno and Freeze-Snoop TCP/SACK over cdma2000 Network Environments'?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/hsnmc/LeeALKLL03> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#publishedIn> ?answer FILTER (?y != <https://dblp.org/rec/conf/hsnmc/LeeALKLL03>) },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/globecom/ChenYC03> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#publishedIn> ?answer FILTER (?y != <https://dblp.org/rec/conf/globecom/ChenYC03>) } 
```",0.7721947901921794,0.9433962264150944,"(0.9730464220046997, 0.9683547616004944, 0.970694899559021)"
What are the webpages of authors of 'Open Access: Taking Full Advantage of the Content'?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/ploscb/BourneFG08> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#webpage> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/ploscb/BourneFG08> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#webpage> ?answer }
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
Which other papers were written by the authors of 'A secure cooperative transmission model in VANET using attribute based encryption'?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/acosis/BouabdellahBB16> <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?answer != <https://dblp.org/rec/conf/acosis/BouabdellahBB16>) },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/acosis/BouabdellahBB16> <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?answer != <https://dblp.org/rec/conf/acosis/BouabdellahBB16>) }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Show the webpages of authors of 'Cardinal sequences'.,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/apal/JuhaszW06> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#webpage> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/pacmmod/ZhangMKOS25> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#webpage> ?answer }
```",0.7611606003349892,0.8113207547169812,"(0.9768760204315186, 0.9766860008239746, 0.9767810106277466)"
Which other publications were published by the authors of the paper 'Hybrid Weighting Loss for Precipitation Nowcasting from Radar Images'?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/icassp/CaoCZMS22> <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?answer != <https://dblp.org/rec/conf/icassp/CaoCZMS22>) },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/icassp/CaoCZMS22> <https://dblp.org/rdf/schema#authoredBy> ?x . ?answer <https://dblp.org/rdf/schema#authoredBy> ?x FILTER (?answer != <https://dblp.org/rec/conf/icassp/CaoCZMS22>) } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
List the years in which the authors of 'Depth estimation with convolutional conditional random field network' published other papers.,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/ijon/HuaT16> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/ijon/HuaT16> <https://dblp.org/rdf/schema#yearOfPublication> ?y . ?z <https://dblp.org/rdf/schema#authoredBy> ?x . ?z <https://dblp.org/rdf/schema#yearOfPublication> ?answer FILTER (?answer != ?y) },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/ijon/HuaT16> <https://dblp.org/rdf/schema#authoredBy> ?x . <https://dblp.org/rec/journals/ijon/HuaT16> <https://dblp.org/rdf/schema#yearOfPublication> ?y . ?z <https://dblp.org/rdf/schema#authoredBy> ?x . ?z <https://dblp.org/rdf/schema#yearOfPublication> ?answer FILTER (?answer != ?y) }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
In which venues were the other papers published by the authors of 'Secure Route Discovery for preventing black hole attacks on AODV-based MANETs'?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/ictc/TanK13> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#publishedIn> ?answer FILTER (?y != <https://dblp.org/rec/conf/ictc/TanK13>) },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/hpcc/TanK13> <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#authoredBy> ?x . ?y <https://dblp.org/rdf/schema#publishedIn> ?answer FILTER (?y != <https://dblp.org/rec/conf/hpcc/TanK13>) }
```",0.7721947901921794,1.0,"(0.9941712021827698, 0.9939698576927185, 0.9940705299377441)"
List the ORCIDs of the authors of 'Time-variant GIS Databases of Changing Historical Administrative Boundaries: A European Comparison'.,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/tgis/Gregory02> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#orcid> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/journals/tgis/Gregory02> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#orcid> ?answer } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
What ORCIDs do the authors of the paper 'Efficient omega-Regular Language Containment' have?,SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/cav/HojatiTKB92> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#orcid> ?answer },"```sparql
SELECT DISTINCT ?answer WHERE { <https://dblp.org/rec/conf/cav/HojatiTKB92> <https://dblp.org/rdf/schema#authoredBy> ?x . ?x <https://dblp.org/rdf/schema#orcid> ?answer } 
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
