Question,gt_sparql,generated_sparql,BLEU,Jaccard,BERTScore
"In which year did the author Yeu, Y. publish the least publications?","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/93/9528> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY ASC(?count) LIMIT 1","```sparql
SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/227/4721> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY ASC(?count) LIMIT 1
```",0.9210500207490827,0.9076923076923077,"(0.9973996877670288, 0.9973996877670288, 0.9973996877670288)"
In which year did the author X. Li publish the most research papers?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/09/1365-19> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","```sparql
SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/20/2197> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1
```",0.9210500207490827,0.9090909090909091,"(0.9916297197341919, 0.9944185018539429, 0.9930221438407898)"
When was the first publication by Luc Florack published?,SELECT DISTINCT MIN(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/48/1307> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },"```sparql
SELECT DISTINCT MIN(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/48/1307> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"When was the first paper by Ji, Xi published?",SELECT DISTINCT MIN(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/225/4900> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },"```sparql
SELECT DISTINCT MIN(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/225/4900> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer }
```",1.0,1.0,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)"
When was the first paper by Petri R\u00F6nnholm published?,SELECT DISTINCT MIN(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/188/0836> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },"```sparql
SELECT DISTINCT MIN(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/259/3084> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer }
```",0.8003203203844999,0.896551724137931,"(0.995999813079834, 0.995999813079834, 0.995999813079834)"
C. Ans\u00F3tegui published the most publications in which venue?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/32/2567> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","```sparql
SELECT DISTINCT ?answer WHERE { 
  ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/193/6638> .
  ?x <https://dblp.org/rdf/schema#publishedIn> ?answer .
} GROUP BY ?answer ORDER BY DESC(?count) LIMIT 1

```",0.3133491511132667,0.8181818181818182,"(0.9143337607383728, 0.93715900182724, 0.9256057143211365)"
Fangjun Wang published the most papers in which venue and how many?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/204/0399> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","```sparql
SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/204/0399> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1
```",1.0,1.0,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)"
When was the last publication by Jason Begy published?,SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/123/2717> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },"```sparql
SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/123/2717> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer }
```",1.0,1.0,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)"
Report the venue in which Min Ming published the most papers.,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/183/7267> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","```sparql
SELECT DISTINCT ?venue (COUNT(?venue) AS ?count) WHERE {
  ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/233/2131>.
  ?x <https://dblp.org/rdf/schema#publishedIn> ?venue
} GROUP BY ?venue ORDER BY DESC(?count) LIMIT 1 
```",0.28396378335843325,0.8307692307692308,"(0.9273247122764587, 0.9432554244995117, 0.9352222084999084)"
"When was the last paper by Kotlyar, Victor V. published?",SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/129/3500> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },"```sparql
SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/129/3500> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer }
```",1.0,1.0,"(1.0, 1.0, 1.0)"
When was the last paper by Bryan Yoo published?,SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/278/2837> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },"```sparql
SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/278/2837> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Report the year in which Francesco Chiti published their last paper.,SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/1186> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },"```sparql
SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/1186> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
When was the last publication by Paola Mello published?,SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/m/PMello> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },"```sparql
SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/m/PMello> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer }
```",1.0,1.0,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)"
"Report the venue in which Anyanwu, J. Ada published the most papers.","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/62/6794> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","```sparql
SELECT DISTINCT ?venue WHERE { 
  ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/219/1672> .
  ?x <https://dblp.org/rdf/schema#publishedIn> ?venue . 
} GROUP BY ?venue ORDER BY (COUNT(*) DESC LIMIT 1) 
```",0.1391689759538213,0.8333333333333334,"(0.9090920686721802, 0.9279361963272095, 0.9184174537658691)"
"Mention the year in which Koike, Yasuharu published the most papers.","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/04/161> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","```sparql
SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/04/161> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Mention the year in which Xin Wang published the most papers.,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/10/5630> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","```sparql
SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/174/7064> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1
```",0.9210500207490827,0.9375,"(0.9964749813079834, 0.9963682889938354, 0.9964216351509094)"
"Hung, K. published the most papers in which venue and how many?","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/68/8108> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","```sparql
SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/128/5670> . ?x <https://dblp.org/rdf/schema#venue> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1
```",0.8492919530422433,0.9384615384615385,"(0.9895899295806885, 0.9912515878677368, 0.9904200434684753)"
In which venue did Bo Yang publish the most publications and how many?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/46/999-1> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","```sparql
SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/46/999-26> . ?x <https://dblp.org/rdf/schema#venue> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1
```",0.8492919530422433,0.96875,"(0.991439700126648, 0.9932736754417419, 0.9923558831214905)"
In which year did Raytcho D. Lazarov publish their last paper?,SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/83/2455> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },"```sparql
SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/83/2455> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } 
```",1.0,1.0,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)"
Find the year in which C. Geldrez published their first paper.,SELECT DISTINCT MIN(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/53/5797> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },"```sparql
SELECT DISTINCT MIN(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/53/5797> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } 
```",1.0,1.0,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)"
"Sidi, Moshe published the most papers in which venue and how many?","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/s/MosheSidi> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","```sparql
SELECT (COUNT(DISTINCT ?answer) AS ?count) WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/s/MosheSidi> . ?answer <https://dblp.org/rdf/schema#publishedIn> ?venue } 
SELECT ?venue WHERE { ?answer <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/s/MosheSidi> . ?answer <https://dblp.org/rdf/schema#publishedIn> ?venue } GROUP BY ?venue ORDER BY DESC(?count) LIMIT 1
```",0.26609236743023573,0.8666666666666667,"(0.9154741764068604, 0.9221159219741821, 0.9187830686569214)"
Mitchell Olsthoorn published the most publications in which venue?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/246/3262> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","```sparql
SELECT DISTINCT ?venue (COUNT(*) AS ?count) WHERE { 
  ?publication <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/246/3262> .
  ?publication <https://dblp.org/rdf/schema#publishedIn> ?venue .
} GROUP BY ?venue ORDER BY DESC(?count) LIMIT 1
```",0.2439196601045787,0.8461538461538461,"(0.9194200038909912, 0.9293532967567444, 0.9243599772453308)"
Chien-Ming Chou published the most papers in which venue and how many?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/10/6922> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","```sparql
SELECT DISTINCT ?venue (COUNT(?x) AS ?count) WHERE { 
?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/10/6922> . 
?x <https://dblp.org/rdf/schema#publishedIn> ?venue
} GROUP BY ?venue ORDER BY DESC(?count) LIMIT 1
```",0.3999835549769688,0.875,"(0.9302574396133423, 0.9437488913536072, 0.93695467710495)"
Report the venue in which J. Gant published the most papers.,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/87/9169> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","```sparql
SELECT DISTINCT ?venue (COUNT(?paper) AS ?count) WHERE { 
  ?paper <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://dblp.org/rdf/schema#Article> .
  ?paper <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/87/9169> .
  ?paper <https://dblp.org/rdf/schema#publishedIn> ?venue . 
} GROUP BY ?venue ORDER BY DESC(?count) LIMIT 1 
```",0.25137183598563695,0.8382352941176471,"(0.9188601970672607, 0.9078353643417358, 0.9133145213127136)"
In which year did L. Zhao publish their first paper?,SELECT DISTINCT MIN(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/63/5422-1> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },"```sparql
SELECT DISTINCT MIN(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/303/7352> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer }
```",0.8003203203844999,0.896551724137931,"(0.9886932373046875, 0.993280827999115, 0.9909816980361938)"
Name the most frequent co-author of Nikolay A. Kolchanov and how many research papers do they have together?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/6615> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/40/6615>)} GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","```sparql
SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/40/6615> . ?x <https://dblp.org/rdf/schema#authoredBy> ?answer FILTER(?answer != <https://dblp.org/pid/40/6615>)} GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"Report the year in which Rhoades, Jonathan A. published the least papers.","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/44/869> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY ASC(?count) LIMIT 1","```sparql
SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/44/869> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY ASC(?count) LIMIT 1
```",1.0,1.0,"(1.0, 1.0, 1.0)"
"Zadeh, H. S. published the most papers in which venue and how many?","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/21/3685> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","```sparql
SELECT DISTINCT ?venue (COUNT(?paper) AS ?count) WHERE { 
?paper <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/zade-h-s>.
?paper <https://dblp.org/rdf/schema#publishedIn> ?venue.
} GROUP BY ?venue ORDER BY DESC(?count) LIMIT 1 
```",0.2114911085306036,0.7611940298507462,"(0.9123862385749817, 0.9236660599708557, 0.9179914593696594)"
In which year did David P. Chassin publish their last paper?,SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/21/151> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },"```sparql
SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/21/151> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } 
```",1.0,1.0,"(1.0, 1.0, 1.0)"
Least number of papers were published by Hefin Rowlands in which year?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/42/5174> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY ASC(?count) LIMIT 1","```sparql
SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/42/5174> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY ASC(?count) LIMIT 1
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
In which year did the author Pu Wang publish the least publications?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/15/4476> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY ASC(?count) LIMIT 1","```sparql
SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/15/4476-4> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY ASC(?count) LIMIT 1
```",0.9210500207490827,0.9841269841269841,"(0.9982138276100159, 0.9953924417495728, 0.9968010783195496)"
In which year did the author Anna Kiss publish the most research papers?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/188/4447> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/188/4447> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1",1.0,1.0,"(1.0, 1.0, 1.0)"
Ivan Frasure published the most papers in which venue and how many?,"SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/231/8725> . ?x <https://dblp.org/rdf/schema#publishedIn> ?answer } GROUP BY ?answer } ORDER BY DESC(?count) LIMIT 1","```sparql
SELECT ?venue (COUNT(*) AS ?count) WHERE { 
  ?publication <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/231/8725> .
  ?publication <https://dblp.org/rdf/schema#publishedIn> ?venue .
} GROUP BY ?venue ORDER BY DESC(?count) LIMIT 1 
```",0.23222765024733039,0.8484848484848485,"(0.9139872789382935, 0.9300154447555542, 0.9219316840171814)"
"In which year did the author R\u00E4is\u00E4nen, T. publish the least publications?","SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/34/2540> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY ASC(?count) LIMIT 1","```sparql
SELECT (GROUP_CONCAT(?answer; separator=', ') AS ?answer) ?count WHERE { SELECT DISTINCT ?answer (COUNT(?answer) AS ?count) WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/76/10438> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } GROUP BY ?answer } ORDER BY ASC(?count) LIMIT 1
```",0.9210500207490827,0.9242424242424242,"(0.9971998333930969, 0.9971998333930969, 0.9971998333930969)"
In which year was the last paper by Stefano Marsi published?,SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/64/1426> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },"```sparql
SELECT DISTINCT MAX(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/64/1426> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer } 
```",1.0,1.0,"(0.9999999403953552, 0.9999999403953552, 0.9999999403953552)"
When was the first paper by Ying Wang published?,SELECT DISTINCT MIN(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/94/3104-19> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },SELECT DISTINCT MIN(xsd:integer(?answer)) AS ?answer WHERE { ?x <https://dblp.org/rdf/schema#authoredBy> <https://dblp.org/pid/165/0843> . ?x <https://dblp.org/rdf/schema#yearOfPublication> ?answer },0.8003203203844999,0.9137931034482759,"(0.9887252449989319, 0.9927786588668823, 0.9907477498054504)"
